,DateTime,Setpoint_livingroomkitchen_1th,Setpoint_bedroom_1th,Setpoint_WC_1th,Setpoint_livingroomkitchen_1tv,Setpoint_bedroom_1tv,Setpoint_office_1tv,Setpoint_WC_1tv,Setpoint_livingroomkitchen_2th,Setpoint_bedroom_2th,Setpoint_WC_2th,Setpoint_livingroomkitchen_2tv,Setpoint_bedroom_2tv,Setpoint_office_2tv,Setpoint_WC_2tv,Setpoint_livingroomkitchen_stth,Setpoint_bedroom_stth,Setpoint_WC_stth,Setpoint_livingroomkitchen_sttv,Setpoint_bedroom_sttv,Setpoint_office_sttv,Setpoint_WC_sttv
3911,2022-06-12 23:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.5725,17.85875,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.048750000000002
3912,2022-06-13 00:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.85875,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.05125
3913,2022-06-13 01:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.85625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.05125
3914,2022-06-13 02:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.0525
3915,2022-06-13 03:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57375,17.85875,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.05
3916,2022-06-13 04:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.580000000000002,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.05
3917,2022-06-13 05:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.048750000000002
3918,2022-06-13 06:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.85875,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.048750000000002
3919,2022-06-13 07:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.05
3920,2022-06-13 08:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.575,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.05
3921,2022-06-13 09:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.5725,17.86375,16.985,19.1,18.602500000000003,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.0475
3922,2022-06-13 10:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.05125
3923,2022-06-13 11:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.048750000000002
3924,2022-06-13 12:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.165000000000003,23.04625
3925,2022-06-13 13:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57375,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.04625
3926,2022-06-13 14:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.165000000000003,23.05
3927,2022-06-13 15:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.5725,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.04625
3928,2022-06-13 16:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.05
3929,2022-06-13 17:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.05
3930,2022-06-13 18:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.053749999999997
3931,2022-06-13 19:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.8625,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.165000000000003,23.048750000000002
3932,2022-06-13 20:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.865,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.048750000000002
3933,2022-06-13 21:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.5725,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.053749999999997
3934,2022-06-13 22:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.05125
3935,2022-06-13 23:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.165000000000003,23.05125
3936,2022-06-14 00:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.868750000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.05
3937,2022-06-14 01:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.868750000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.0525
3938,2022-06-14 02:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.868750000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.048750000000002
3939,2022-06-14 03:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.5725,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.0475
3940,2022-06-14 04:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.5725,17.867500000000003,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.048750000000002
3941,2022-06-14 05:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.868750000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.05125
3942,2022-06-14 06:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.165000000000003,23.0525
3943,2022-06-14 07:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.868750000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.0475
3944,2022-06-14 08:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.86625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16625,23.053749999999997
3945,2022-06-14 09:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.0475
3946,2022-06-14 10:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.168750000000003,23.048750000000002
3947,2022-06-14 11:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16625,23.05
3948,2022-06-14 12:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16625,23.048750000000002
3949,2022-06-14 13:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86625,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.165000000000003,23.053749999999997
3950,2022-06-14 14:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.868750000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.045
3951,2022-06-14 15:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.048750000000002
3952,2022-06-14 16:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.868750000000002,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.048750000000002
3953,2022-06-14 17:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.0525
3954,2022-06-14 18:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.05125
3955,2022-06-14 19:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.87,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.05125
3956,2022-06-14 20:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.866875,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163125,23.048750000000002
3957,2022-06-14 21:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.87,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.0525
3958,2022-06-14 22:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.05125
3959,2022-06-14 23:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.868750000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.048750000000002
3960,2022-06-15 00:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.868750000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.165000000000003,23.048750000000002
3961,2022-06-15 01:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.867500000000003,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.05125
3962,2022-06-15 02:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.048750000000002
3963,2022-06-15 03:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.868750000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.048750000000002
3964,2022-06-15 04:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.05125
3965,2022-06-15 05:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.571250000000003,17.868750000000002,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.05
3966,2022-06-15 06:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86625,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.0525
3967,2022-06-15 07:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.87,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.054999999999996
3968,2022-06-15 08:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.05125
3969,2022-06-15 09:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57375,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.05
3970,2022-06-15 10:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.05
3971,2022-06-15 11:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.05125
3972,2022-06-15 12:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.05
3973,2022-06-15 13:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.0525
3974,2022-06-15 14:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.053749999999997
3975,2022-06-15 15:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.102500000000003,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15625,23.054999999999996
3976,2022-06-15 16:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.05
3977,2022-06-15 17:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.86625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.05
3978,2022-06-15 18:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.05
3979,2022-06-15 19:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.0525
3980,2022-06-15 20:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.0525
3981,2022-06-15 21:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.048750000000002
3982,2022-06-15 22:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.05125
3983,2022-06-15 23:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.165000000000003,23.0525
3984,2022-06-16 00:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.048750000000002
3985,2022-06-16 01:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.868750000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.05125
3986,2022-06-16 02:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.86625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.05125
3987,2022-06-16 03:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.05125
3988,2022-06-16 04:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16625,23.0575
3989,2022-06-16 05:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.8625,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.05125
3990,2022-06-16 06:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.05125
3991,2022-06-16 07:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.0525
3992,2022-06-16 08:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16625,23.05
3993,2022-06-16 09:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1675,23.054999999999996
3994,2022-06-16 10:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.86625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.05
3995,2022-06-16 11:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.05
3996,2022-06-16 12:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.165000000000003,23.048750000000002
3997,2022-06-16 13:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.048750000000002
3998,2022-06-16 14:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.0475
3999,2022-06-16 15:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.05125
4000,2022-06-16 16:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.571250000000003,17.86,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.05
4001,2022-06-16 17:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.86375,16.985,19.1,18.605,18.86,20.075,20.73375,18.275,21.515,21.155,18.995,21.15875,23.048750000000002
4002,2022-06-16 18:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.05125
4003,2022-06-16 19:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.048750000000002
4004,2022-06-16 20:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15625,23.0475
4005,2022-06-16 21:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.867500000000003,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.048750000000002
4006,2022-06-16 22:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.86375,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.054999999999996
4007,2022-06-16 23:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.05125
4008,2022-06-17 00:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.571250000000003,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.05
4009,2022-06-17 01:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.8625,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.05125
4010,2022-06-17 02:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.048750000000002
4011,2022-06-17 03:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.0525
4012,2022-06-17 04:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.5725,17.86,16.985,19.102500000000003,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.053749999999997
4013,2022-06-17 05:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.048750000000002
4014,2022-06-17 06:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.165000000000003,23.05
4015,2022-06-17 07:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.163750000000004,23.05125
4016,2022-06-17 08:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.05
4017,2022-06-17 09:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.048750000000002
4018,2022-06-17 10:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.8575,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.053749999999997
4019,2022-06-17 11:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.86625,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.04625
4020,2022-06-17 12:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.05
4021,2022-06-17 13:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.05125
4022,2022-06-17 14:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.048750000000002
4023,2022-06-17 15:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.5725,17.86,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.048750000000002
4024,2022-06-17 16:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.048750000000002
4025,2022-06-17 17:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.85875,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.0525
4026,2022-06-17 18:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.05
4027,2022-06-17 19:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.8625,16.985,19.102500000000003,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.0525
4028,2022-06-17 20:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15625,23.0475
4029,2022-06-17 21:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.048750000000002
4030,2022-06-17 22:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.865,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.157500000000002,23.048750000000002
4031,2022-06-17 23:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16125,23.04625
4032,2022-06-18 00:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.1625,23.0475
4033,2022-06-18 01:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.8625,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.05
4034,2022-06-18 02:00:00,17.24,16.745,17.315,21.095,17.54125,17.495,18.56,17.57,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.0475
4035,2022-06-18 03:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.86375,16.985,19.10375,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.0475
4036,2022-06-18 04:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.5725,17.86375,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.0525
4037,2022-06-18 05:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.571250000000003,17.86,16.985,19.10125,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.15875,23.04625
4038,2022-06-18 06:00:00,17.24,16.745,17.315,21.095,17.54,17.495,18.56,17.57,17.861250000000002,16.985,19.1,18.605,18.86,20.075,20.735,18.275,21.515,21.155,18.995,21.16,23.05
